Label,Score
0,5.574
0,5.574
0,5.573
0,5.573
0,5.573
0,5.573
0,5.572
0,5.572
0,5.572
0,5.572
0,5.572
0,5.571
0,5.571
0,5.571
0,5.571
0,5.571
0,5.57
0,5.57
0,5.57
0,5.57
0,5.569
0,5.569
0,5.569
0,5.568
0,5.568
0,5.568
0,5.567
0,5.567
0,5.567
0,5.567
0,5.567
0,5.566
0,5.566
0,5.566
0,5.565
0,5.565
0,5.565
0,5.565
0,5.565
0,5.565
0,5.564
0,5.564
0,5.563
0,5.563
0,5.563
0,5.563
0,5.563
0,5.562
0,5.562
0,5.561
0,5.561
0,5.56
0,5.56
0,5.56
0,5.559
0,5.559
0,5.558
0,5.558
0,5.558
0,5.558
0,5.557
0,5.557
0,5.557
0,5.557
0,5.556
0,5.556
0,5.556
0,5.555
0,5.554
0,5.554
0,5.554
0,5.553
0,5.552
0,5.552
0,5.552
0,5.552
0,5.552
0,5.552
0,5.552
0,5.552
0,5.551
0,5.551
0,5.551
0,5.55
0,5.55
0,5.55
0,5.55
0,5.55
0,5.55
0,5.549
0,5.549
0,5.548
0,5.548
0,5.548
0,5.547
0,5.547
0,5.547
0,5.547
0,5.546
0,5.546
0,5.545
0,5.545
0,5.544
0,5.544
0,5.543
0,5.543
0,5.543
0,5.543
0,5.541
0,5.541
0,5.541
0,5.541
0,5.541
0,5.54
0,5.54
0,5.539
0,5.539
0,5.539
0,5.539
0,5.539
1,5.538
0,5.538
0,5.538
0,5.538
0,5.538
0,5.538
0,5.537
0,5.537
0,5.537
0,5.537
0,5.537
0,5.537
0,5.536
0,5.536
0,5.535
0,5.535
0,5.534
0,5.534
0,5.534
0,5.534
0,5.534
0,5.534
0,5.534
0,5.533
0,5.533
0,5.533
0,5.533
0,5.533
0,5.532
0,5.532
0,5.532
0,5.532
0,5.532
0,5.531
0,5.531
0,5.53
0,5.53
0,5.53
0,5.53
0,5.529
0,5.529
0,5.529
0,5.529
0,5.528
0,5.528
0,5.527
0,5.527
0,5.526
0,5.526
0,5.526
0,5.525
0,5.525
0,5.525
0,5.525
0,5.525
0,5.525
0,5.524
0,5.524
0,5.524
0,5.524
0,5.524
0,5.523
0,5.523
0,5.523
0,5.522
0,5.522
0,5.522
0,5.522
0,5.521
0,5.521
0,5.521
0,5.52
0,5.52
0,5.52
0,5.52
0,5.519
0,5.518
0,5.518
0,5.518
0,5.518
0,5.518
0,5.518
1,5.517
0,5.517
0,5.517
0,5.516
0,5.516
0,5.516
0,5.515
0,5.514
0,5.514
0,5.514
0,5.514
0,5.514
0,5.514
0,5.514
0,5.513
0,5.513
0,5.513
0,5.513
0,5.513
0,5.513
0,5.513
0,5.513
0,5.512
0,5.512
0,5.512
0,5.512
0,5.512
0,5.512
0,5.512
0,5.512
0,5.511
0,5.51
0,5.51
0,5.509
0,5.509
0,5.508
0,5.508
0,5.508
0,5.508
0,5.507
0,5.507
0,5.507
0,5.506
0,5.506
0,5.506
0,5.505
0,5.505
1,5.504
1,5.504
0,5.504
0,5.504
0,5.504
0,5.504
0,5.504
0,5.504
0,5.504
0,5.503
0,5.503
0,5.503
0,5.503
0,5.503
0,5.502
0,5.502
0,5.502
0,5.501
0,5.501
0,5.501
0,5.5
0,5.499
0,5.499
0,5.499
0,5.498
0,5.498
0,5.498
0,5.498
0,5.497
0,5.497
0,5.497
0,5.497
0,5.496
0,5.496
0,5.495
0,5.495
0,5.495
0,5.495
0,5.494
0,5.494
0,5.494
0,5.494
0,5.494
0,5.494
0,5.494
0,5.494
0,5.494
0,5.493
0,5.493
1,5.492
0,5.492
0,5.492
0,5.492
0,5.492
0,5.491
0,5.491
0,5.491
0,5.49
0,5.49
0,5.49
0,5.49
0,5.489
0,5.489
0,5.488
0,5.488
0,5.488
0,5.488
0,5.488
0,5.488
0,5.487
0,5.487
0,5.487
0,5.486
0,5.486
0,5.486
0,5.486
0,5.486
0,5.486
0,5.485
0,5.485
0,5.485
0,5.485
0,5.485
0,5.484
0,5.484
0,5.484
0,5.484
0,5.483
0,5.482
0,5.482
0,5.482
0,5.482
0,5.481
0,5.48
0,5.48
0,5.48
0,5.48
0,5.479
0,5.479
0,5.479
0,5.479
0,5.479
0,5.479
0,5.479
0,5.478
0,5.478
0,5.478
0,5.478
0,5.478
0,5.478
0,5.477
0,5.477
0,5.477
0,5.477
0,5.477
0,5.475
1,5.474
0,5.474
0,5.474
0,5.474
0,5.473
0,5.472
0,5.472
0,5.472
0,5.472
0,5.472
0,5.471
0,5.471
0,5.47
0,5.47
0,5.47
0,5.47
0,5.469
0,5.469
0,5.469
0,5.469
0,5.468
0,5.468
0,5.468
0,5.467
0,5.467
0,5.467
0,5.467
0,5.467
0,5.466
0,5.466
0,5.466
0,5.466
1,5.465
0,5.465
0,5.465
0,5.465
0,5.465
0,5.465
0,5.465
0,5.465
0,5.464
0,5.464
0,5.463
0,5.463
0,5.462
0,5.462
0,5.462
0,5.462
0,5.462
0,5.461
0,5.46
0,5.46
0,5.46
0,5.46
0,5.459
0,5.459
0,5.458
0,5.457
0,5.456
0,5.456
0,5.456
0,5.456
0,5.454
0,5.454
0,5.454
0,5.453
0,5.453
0,5.452
0,5.452
0,5.452
0,5.451
0,5.451
0,5.451
0,5.451
0,5.45
0,5.449
0,5.449
0,5.449
0,5.449
0,5.449
0,5.448
0,5.448
0,5.447
0,5.447
0,5.447
0,5.447
0,5.446
0,5.446
0,5.446
0,5.446
0,5.446
0,5.445
0,5.445
0,5.445
0,5.443
0,5.443
0,5.443
0,5.443
0,5.443
0,5.442
0,5.442
0,5.441
0,5.441
0,5.44
0,5.44
0,5.44
0,5.44
0,5.439
0,5.439
0,5.439
0,5.439
0,5.439
0,5.438
0,5.438
0,5.438
0,5.437
1,5.436
0,5.436
0,5.436
0,5.436
0,5.435
0,5.435
0,5.435
0,5.435
0,5.434
0,5.434
0,5.434
0,5.433
0,5.433
0,5.433
0,5.433
0,5.433
0,5.433
0,5.433
0,5.432
0,5.431
0,5.431
0,5.431
0,5.431
0,5.431
1,5.43
0,5.43
0,5.43
0,5.43
0,5.43
0,5.43
0,5.43
0,5.43
0,5.43
0,5.429
0,5.429
0,5.429
0,5.428
0,5.428
0,5.428
0,5.428
0,5.428
0,5.428
0,5.428
0,5.428
0,5.427
0,5.427
1,5.426
0,5.426
0,5.426
0,5.426
0,5.425
0,5.425
0,5.424
0,5.424
0,5.424
0,5.423
0,5.422
0,5.422
0,5.422
0,5.422
0,5.421
0,5.419
0,5.419
0,5.419
0,5.419
0,5.419
0,5.419
0,5.419
0,5.418
0,5.418
0,5.418
0,5.418
0,5.418
0,5.417
0,5.417
0,5.416
0,5.416
0,5.416
0,5.416
1,5.415
0,5.415
0,5.415
0,5.414
0,5.414
0,5.414
0,5.414
0,5.413
0,5.413
0,5.413
0,5.413
0,5.413
0,5.412
0,5.412
0,5.411
0,5.411
0,5.411
0,5.411
0,5.411
0,5.41
0,5.41
0,5.41
1,5.409
0,5.408
0,5.408
0,5.408
0,5.407
0,5.407
0,5.407
0,5.407
0,5.407
0,5.406
0,5.406
0,5.406
0,5.405
0,5.405
0,5.405
0,5.405
0,5.405
0,5.404
0,5.404
0,5.404
0,5.404
0,5.404
0,5.403
0,5.403
0,5.402
0,5.402
0,5.402
0,5.402
0,5.401
0,5.401
0,5.401
0,5.401
0,5.4
0,5.4
0,5.4
0,5.4
0,5.4
0,5.399
0,5.399
0,5.399
0,5.399
0,5.399
0,5.399
0,5.399
0,5.398
0,5.398
0,5.398
0,5.398
0,5.398
0,5.397
0,5.397
0,5.397
1,5.396
0,5.396
0,5.395
0,5.395
0,5.394
0,5.394
0,5.393
0,5.393
0,5.393
0,5.392
0,5.392
0,5.392
0,5.391
0,5.391
0,5.39
0,5.39
0,5.39
0,5.39
0,5.39
0,5.39
0,5.389
0,5.389
0,5.388
0,5.388
0,5.387
0,5.387
0,5.387
0,5.387
0,5.387
0,5.387
0,5.387
0,5.386
0,5.386
0,5.385
0,5.384
0,5.383
0,5.383
0,5.383
0,5.383
0,5.383
0,5.382
0,5.382
0,5.382
0,5.382
0,5.381
0,5.381
0,5.381
0,5.381
0,5.381
0,5.381
1,5.38
0,5.38
0,5.38
0,5.38
0,5.38
0,5.38
0,5.38
0,5.379
0,5.377
0,5.376
0,5.376
0,5.375
0,5.375
0,5.375
0,5.374
0,5.374
0,5.374
0,5.374
0,5.374
0,5.373
0,5.373
0,5.373
0,5.372
0,5.372
0,5.372
0,5.372
0,5.372
0,5.372
0,5.372
0,5.371
0,5.371
0,5.371
0,5.371
0,5.371
0,5.371
0,5.371
0,5.371
1,5.37
0,5.37
0,5.37
0,5.37
0,5.37
1,5.369
0,5.369
0,5.369
1,5.368
0,5.368
0,5.368
0,5.368
0,5.367
0,5.366
0,5.366
0,5.365
0,5.365
0,5.365
0,5.365
0,5.365
0,5.365
0,5.365
0,5.364
0,5.364
0,5.364
0,5.364
0,5.363
0,5.363
0,5.363
0,5.363
0,5.363
0,5.363
0,5.361
0,5.361
0,5.361
0,5.36
0,5.36
0,5.36
0,5.36
0,5.359
0,5.359
0,5.359
0,5.359
0,5.359
0,5.359
0,5.358
0,5.358
0,5.357
0,5.357
0,5.356
0,5.355
0,5.355
0,5.355
0,5.355
0,5.354
0,5.354
0,5.354
0,5.354
0,5.354
0,5.354
0,5.354
0,5.354
0,5.353
0,5.353
0,5.353
0,5.353
1,5.352
0,5.352
0,5.351
0,5.351
0,5.35
0,5.35
0,5.35
0,5.349
0,5.349
0,5.349
0,5.348
0,5.348
0,5.347
0,5.347
0,5.345
0,5.345
0,5.345
0,5.345
0,5.344
0,5.344
0,5.344
0,5.344
0,5.344
0,5.344
0,5.343
0,5.343
0,5.343
0,5.343
0,5.342
0,5.342
0,5.342
0,5.341
0,5.341
0,5.341
0,5.34
0,5.34
0,5.34
0,5.34
0,5.34
0,5.34
0,5.34
0,5.339
0,5.339
0,5.339
0,5.339
0,5.338
0,5.337
0,5.337
0,5.337
0,5.337
0,5.336
0,5.336
0,5.336
0,5.336
0,5.335
0,5.335
0,5.334
0,5.334
0,5.334
0,5.334
0,5.333
0,5.333
0,5.333
0,5.331
0,5.331
0,5.331
0,5.331
0,5.33
0,5.33
0,5.33
0,5.33
0,5.329
0,5.329
0,5.329
0,5.329
0,5.329
0,5.329
0,5.328
0,5.328
0,5.328
0,5.328
0,5.328
0,5.328
0,5.327
0,5.326
0,5.326
0,5.326
0,5.325
0,5.325
0,5.325
1,5.324
0,5.324
0,5.324
0,5.324
0,5.323
0,5.323
0,5.323
0,5.323
0,5.322
0,5.322
0,5.321
0,5.321
0,5.321
0,5.321
0,5.321
0,5.32
0,5.32
0,5.32
0,5.32
0,5.32
0,5.32
0,5.319
0,5.319
0,5.319
0,5.319
0,5.318
0,5.317
0,5.317
0,5.316
0,5.316
0,5.316
0,5.314
0,5.314
0,5.314
0,5.314
0,5.314
0,5.313
0,5.313
0,5.313
0,5.313
0,5.312
0,5.312
0,5.312
0,5.312
0,5.311
0,5.31
0,5.31
0,5.31
0,5.31
0,5.31
0,5.31
0,5.31
0,5.31
0,5.309
0,5.309
0,5.309
0,5.309
0,5.308
0,5.308
0,5.308
0,5.307
0,5.307
0,5.307
0,5.306
0,5.306
0,5.306
0,5.305
0,5.305
0,5.305
0,5.305
0,5.304
0,5.304
0,5.304
0,5.304
0,5.304
0,5.302
0,5.302
0,5.302
0,5.302
0,5.301
0,5.301
0,5.299
0,5.299
0,5.299
0,5.299
0,5.299
0,5.298
0,5.297
0,5.296
0,5.296
0,5.296
0,5.296
0,5.296
0,5.295
0,5.295
0,5.295
0,5.294
0,5.293
0,5.292
0,5.292
0,5.291
0,5.291
0,5.291
0,5.291
0,5.291
0,5.29
0,5.29
0,5.29
0,5.29
0,5.289
0,5.289
0,5.288
0,5.288
0,5.288
0,5.287
0,5.287
0,5.287
0,5.287
0,5.287
0,5.286
0,5.286
0,5.286
0,5.285
0,5.285
0,5.285
0,5.283
0,5.283
0,5.283
0,5.283
0,5.282
0,5.282
0,5.282
0,5.281
0,5.281
0,5.281
0,5.281
0,5.281
0,5.28
0,5.28
0,5.28
0,5.28
0,5.28
0,5.28
0,5.279
0,5.279
0,5.279
0,5.279
0,5.278
0,5.277
0,5.277
0,5.277
0,5.276
0,5.276
0,5.276
0,5.275
0,5.275
0,5.274
0,5.274
0,5.274
0,5.273
0,5.273
0,5.273
0,5.272
0,5.272
0,5.272
0,5.27
0,5.27
0,5.27
0,5.27
0,5.269
0,5.269
0,5.269
0,5.269
0,5.269
0,5.268
0,5.268
0,5.268
0,5.267
0,5.266
0,5.266
0,5.266
0,5.266
0,5.266
0,5.265
0,5.265
0,5.265
0,5.265
0,5.265
0,5.265
0,5.265
0,5.264
0,5.264
0,5.264
0,5.264
0,5.263
0,5.263
0,5.263
0,5.262
0,5.262
0,5.262
0,5.262
0,5.262
0,5.262
1,5.261
0,5.261
0,5.261
0,5.261
0,5.261
0,5.261
0,5.26
0,5.26
0,5.26
0,5.26
0,5.26
0,5.26
0,5.259
0,5.259
0,5.259
0,5.258
0,5.258
0,5.258
0,5.258
0,5.258
0,5.257
0,5.257
0,5.257
0,5.256
0,5.256
1,5.255
0,5.255
0,5.254
0,5.254
0,5.254
0,5.254
0,5.254
0,5.254
0,5.253
0,5.253
0,5.253
0,5.253
0,5.253
0,5.253
0,5.253
0,5.253
0,5.252
0,5.252
0,5.252
0,5.252
0,5.251
0,5.251
0,5.251
0,5.25
0,5.25
0,5.25
0,5.249
0,5.249
0,5.249
0,5.249
0,5.247
0,5.246
0,5.246
0,5.245
0,5.245
0,5.245
0,5.244
0,5.244
0,5.244
0,5.243
0,5.243
0,5.243
0,5.243
0,5.243
0,5.242
0,5.241
0,5.241
0,5.241
0,5.241
0,5.241
0,5.24
0,5.24
0,5.239
0,5.239
0,5.239
0,5.238
0,5.237
0,5.237
0,5.237
0,5.236
0,5.236
0,5.235
0,5.234
0,5.234
0,5.234
0,5.233
0,5.233
0,5.233
0,5.233
0,5.232
0,5.232
0,5.231
0,5.231
0,5.231
0,5.23
0,5.23
0,5.229
0,5.229
0,5.229
0,5.229
0,5.228
0,5.228
0,5.228
0,5.227
0,5.227
0,5.227
0,5.227
0,5.227
0,5.226
0,5.226
0,5.226
0,5.226
0,5.226
0,5.226
0,5.226
0,5.226
0,5.226
0,5.225
0,5.225
0,5.225
0,5.224
0,5.224
0,5.224
0,5.223
0,5.223
0,5.223
0,5.223
0,5.223
0,5.222
0,5.222
0,5.222
0,5.221
0,5.22
0,5.219
0,5.219
0,5.219
0,5.219
0,5.218
0,5.218
0,5.218
0,5.218
0,5.217
0,5.217
1,5.216
1,5.216
0,5.216
0,5.216
0,5.215
0,5.215
0,5.215
0,5.214
0,5.214
0,5.214
1,5.213
0,5.213
0,5.213
0,5.213
0,5.212
0,5.212
0,5.212
0,5.212
0,5.211
0,5.211
0,5.211
0,5.211
0,5.211
0,5.21
0,5.21
0,5.21
0,5.209
0,5.209
0,5.209
0,5.208
0,5.208
0,5.208
0,5.207
0,5.207
0,5.207
0,5.207
0,5.207
0,5.207
0,5.206
0,5.206
0,5.206
0,5.206
0,5.205
0,5.204
0,5.204
0,5.203
0,5.202
0,5.202
0,5.201
0,5.201
0,5.201
0,5.201
0,5.201
0,5.201
0,5.2
0,5.2
0,5.2
0,5.2
0,5.2
0,5.199
0,5.198
0,5.198
0,5.198
0,5.198
0,5.198
0,5.197
0,5.197
0,5.196
0,5.196
0,5.196
0,5.196
0,5.196
0,5.196
0,5.196
0,5.196
0,5.195
0,5.195
0,5.195
0,5.195
0,5.195
0,5.195
0,5.194
0,5.193
0,5.193
0,5.193
0,5.193
0,5.193
0,5.192
0,5.192
0,5.192
0,5.192
0,5.191
0,5.191
0,5.191
0,5.191
0,5.19
0,5.19
0,5.19
0,5.189
0,5.189
0,5.189
0,5.188
0,5.188
0,5.188
0,5.187
0,5.187
0,5.186
0,5.186
0,5.186
0,5.186
0,5.186
0,5.185
0,5.185
0,5.185
0,5.184
0,5.184
0,5.184
0,5.184
0,5.183
0,5.183
0,5.183
0,5.183
0,5.182
0,5.182
0,5.182
0,5.181
0,5.181
0,5.181
0,5.18
0,5.18
0,5.179
0,5.179
0,5.179
0,5.179
0,5.178
0,5.178
0,5.178
0,5.178
0,5.177
0,5.177
0,5.177
0,5.177
0,5.177
0,5.177
0,5.176
0,5.176
0,5.175
0,5.175
0,5.175
0,5.174
0,5.174
0,5.174
0,5.173
0,5.173
0,5.173
0,5.172
0,5.172
0,5.171
0,5.171
0,5.17
0,5.17
0,5.17
0,5.17
0,5.17
0,5.17
0,5.169
0,5.169
0,5.169
0,5.169
0,5.168
0,5.168
0,5.168
0,5.168
0,5.167
0,5.167
0,5.167
0,5.167
0,5.167
0,5.167
0,5.166
0,5.166
0,5.165
0,5.165
0,5.165
0,5.165
0,5.165
0,5.164
0,5.164
0,5.164
0,5.164
0,5.163
0,5.163
0,5.163
0,5.162
0,5.162
0,5.162
0,5.161
0,5.161
0,5.16
0,5.159
0,5.159
0,5.158
0,5.158
0,5.158
0,5.158
0,5.158
0,5.157
0,5.157
0,5.157
0,5.156
0,5.156
0,5.156
0,5.156
0,5.156
0,5.155
0,5.155
0,5.155
0,5.155
0,5.155
0,5.155
0,5.154
0,5.154
0,5.154
0,5.154
0,5.154
0,5.153
0,5.153
0,5.152
0,5.152
0,5.152
0,5.151
0,5.151
0,5.151
0,5.151
0,5.151
0,5.151
0,5.15
0,5.15
0,5.15
0,5.149
0,5.149
0,5.149
0,5.149
0,5.149
0,5.149
0,5.149
0,5.149
0,5.149
0,5.148
0,5.147
0,5.147
0,5.146
0,5.146
0,5.146
0,5.145
0,5.145
0,5.145
0,5.145
0,5.144
0,5.144
0,5.144
0,5.144
0,5.143
0,5.143
0,5.142
0,5.142
0,5.142
0,5.141
0,5.141
0,5.141
0,5.141
0,5.14
0,5.139
0,5.139
0,5.139
0,5.139
0,5.138
0,5.138
0,5.137
0,5.137
0,5.137
0,5.136
0,5.135
0,5.135
0,5.135
0,5.135
0,5.134
0,5.133
0,5.133
0,5.133
0,5.132
0,5.132
0,5.132
0,5.13
0,5.13
0,5.13
0,5.13
0,5.13
0,5.13
0,5.129
0,5.129
0,5.129
0,5.129
0,5.129
0,5.129
0,5.128
0,5.127
0,5.127
0,5.127
0,5.126
0,5.126
0,5.126
0,5.126
0,5.125
0,5.125
0,5.125
0,5.125
0,5.124
0,5.123
0,5.123
0,5.123
0,5.122
0,5.122
0,5.122
0,5.122
0,5.122
0,5.122
0,5.122
0,5.122
1,5.121
0,5.121
0,5.121
0,5.121
0,5.12
0,5.12
0,5.119
0,5.119
0,5.119
0,5.119
0,5.119
0,5.119
0,5.119
0,5.118
0,5.118
0,5.118
0,5.118
0,5.117
0,5.117
0,5.117
0,5.117
0,5.116
0,5.116
0,5.116
0,5.115
0,5.115
0,5.115
0,5.114
0,5.114
0,5.113
0,5.113
0,5.113
0,5.113
0,5.112
0,5.112
0,5.112
0,5.112
0,5.111
0,5.11
0,5.11
0,5.11
0,5.11
0,5.11
0,5.11
0,5.11
0,5.109
0,5.108
0,5.107
0,5.107
0,5.107
0,5.107
0,5.106
0,5.106
0,5.105
0,5.105
0,5.105
0,5.105
0,5.105
0,5.104
0,5.104
0,5.103
0,5.103
0,5.103
0,5.102
0,5.102
0,5.101
0,5.101
0,5.101
0,5.101
0,5.101
0,5.101
0,5.1
0,5.1
0,5.1
0,5.099
0,5.099
0,5.099
0,5.099
0,5.099
0,5.098
0,5.098
0,5.098
0,5.098
0,5.097
0,5.097
0,5.097
0,5.097
0,5.097
0,5.096
0,5.096
0,5.096
0,5.096
0,5.095
0,5.095
0,5.095
0,5.095
0,5.094
0,5.094
0,5.094
0,5.093
0,5.093
0,5.093
0,5.093
0,5.092
0,5.092
0,5.092
0,5.092
0,5.092
0,5.091
0,5.091
0,5.09
0,5.09
0,5.09
0,5.089
0,5.089
0,5.089
0,5.089
0,5.089
0,5.088
0,5.088
0,5.088
0,5.088
0,5.088
0,5.087
0,5.087
0,5.086
0,5.086
0,5.085
0,5.085
0,5.085
0,5.085
0,5.084
0,5.084
0,5.084
0,5.084
0,5.084
0,5.084
0,5.083
0,5.083
0,5.083
0,5.082
0,5.082
0,5.082
0,5.082
0,5.082
0,5.082
0,5.082
0,5.082
0,5.081
0,5.081
0,5.081
0,5.081
0,5.08
0,5.08
0,5.08
0,5.08
0,5.079
0,5.078
0,5.077
0,5.077
0,5.077
0,5.076
0,5.076
0,5.076
0,5.076
0,5.076
0,5.075
0,5.075
0,5.075
0,5.074
0,5.074
0,5.074
0,5.074
0,5.073
0,5.072
0,5.071
0,5.071
0,5.07
0,5.07
0,5.069
0,5.069
0,5.069
0,5.068
0,5.068
0,5.067
0,5.067
0,5.067
0,5.066
0,5.066
0,5.066
0,5.066
0,5.065
0,5.065
0,5.064
0,5.064
0,5.064
0,5.064
0,5.064
0,5.062
0,5.062
0,5.062
0,5.062
0,5.062
0,5.061
0,5.06
0,5.06
0,5.06
0,5.06
0,5.059
0,5.059
0,5.059
0,5.058
0,5.058
0,5.057
0,5.057
0,5.057
0,5.057
0,5.055
0,5.054
0,5.053
0,5.053
0,5.052
0,5.052
0,5.052
0,5.051
0,5.051
0,5.051
1,5.05
0,5.049
0,5.049
0,5.049
0,5.049
0,5.049
0,5.048
0,5.048
0,5.048
0,5.048
0,5.047
0,5.047
0,5.047
0,5.047
0,5.047
0,5.047
0,5.047
0,5.046
0,5.045
0,5.045
0,5.045
0,5.045
0,5.044
0,5.044
0,5.044
0,5.043
0,5.043
0,5.043
0,5.043
0,5.042
0,5.042
0,5.041
0,5.041
0,5.041
0,5.041
0,5.04
0,5.04
0,5.04
0,5.039
0,5.039
0,5.039
0,5.039
0,5.039
0,5.039
0,5.038
0,5.038
0,5.038
0,5.038
0,5.038
0,5.038
0,5.037
0,5.037
0,5.036
0,5.036
0,5.036
0,5.035
0,5.035
0,5.035
0,5.035
0,5.035
0,5.034
0,5.034
0,5.034
0,5.034
0,5.033
0,5.033
0,5.033
0,5.033
0,5.033
0,5.033
0,5.032
0,5.032
0,5.032
0,5.032
0,5.032
0,5.032
0,5.032
0,5.031
0,5.031
0,5.031
0,5.03
0,5.029
0,5.029
0,5.028
0,5.028
0,5.028
0,5.027
0,5.027
0,5.027
0,5.026
0,5.026
0,5.025
0,5.025
0,5.024
0,5.024
0,5.024
0,5.023
0,5.023
0,5.023
0,5.023
0,5.023
0,5.023
0,5.022
0,5.022
0,5.021
0,5.021
0,5.021
0,5.021
0,5.021
0,5.02
0,5.019
0,5.019
0,5.018
0,5.018
0,5.018
0,5.018
0,5.017
0,5.017
0,5.016
0,5.016
0,5.016
0,5.016
0,5.015
0,5.015
0,5.015
0,5.015
0,5.015
0,5.015
0,5.014
0,5.014
0,5.014
0,5.014
0,5.014
0,5.014
0,5.013
0,5.013
0,5.013
0,5.013
0,5.012
0,5.012
0,5.011
0,5.011
0,5.011
0,5.011
0,5.01
0,5.01
0,5.01
0,5.01
0,5.01
0,5.01
0,5.01
0,5.008
0,5.007
0,5.007
0,5.006
0,5.006
0,5.006
0,5.006
0,5.006
0,5.006
0,5.005
0,5.005
0,5.005
0,5.004
0,5.004
0,5.004
0,5.004
0,5.003
0,5.003
0,5.003
0,5.003
0,5.003
0,5.002
0,5.002
0,5.002
0,5.002
0,5.001
0,5.001
0,5.001
0,5.001
0,4.999
0,4.999
0,4.998
0,4.996
0,4.994
0,4.994
0,4.994
0,4.994
0,4.994
0,4.993
0,4.993
0,4.993
0,4.992
0,4.992
0,4.991
0,4.991
0,4.991
0,4.991
0,4.991
0,4.991
0,4.991
0,4.99
0,4.99
0,4.99
0,4.99
0,4.99
0,4.99
0,4.989
0,4.989
0,4.989
0,4.989
0,4.988
0,4.988
0,4.988
0,4.988
0,4.988
0,4.988
0,4.987
0,4.987
0,4.987
0,4.986
0,4.986
0,4.986
0,4.986
0,4.986
0,4.985
0,4.985
0,4.985
0,4.985
0,4.985
0,4.985
0,4.985
0,4.984
0,4.983
0,4.982
0,4.982
0,4.982
0,4.982
0,4.982
0,4.981
0,4.981
0,4.981
0,4.98
0,4.98
0,4.98
0,4.979
0,4.979
0,4.979
0,4.979
0,4.979
0,4.978
0,4.978
0,4.977
0,4.977
0,4.977
0,4.977
0,4.976
0,4.976
0,4.975
0,4.975
0,4.975
0,4.975
0,4.974
0,4.974
0,4.974
0,4.973
0,4.973
0,4.972
0,4.972
0,4.971
0,4.971
0,4.97
0,4.97
0,4.97
0,4.969
0,4.969
0,4.969
0,4.968
0,4.968
0,4.968
0,4.968
0,4.967
0,4.967
0,4.967
0,4.967
0,4.967
0,4.967
0,4.966
0,4.966
0,4.966
0,4.966
0,4.965
0,4.965
0,4.965
0,4.964
0,4.963
0,4.963
0,4.962
0,4.962
0,4.962
0,4.962
0,4.961
0,4.961
0,4.961
0,4.961
0,4.961
0,4.96
0,4.96
0,4.96
0,4.96
0,4.959
0,4.959
0,4.959
0,4.958
0,4.957
0,4.957
0,4.956
0,4.956
0,4.956
0,4.955
0,4.955
0,4.954
0,4.954
0,4.954
0,4.954
0,4.954
0,4.954
0,4.953
0,4.953
0,4.952
0,4.951
0,4.951
0,4.95
0,4.95
0,4.95
0,4.95
0,4.949
0,4.949
0,4.949
0,4.949
0,4.948
0,4.948
0,4.948
0,4.948
0,4.947
0,4.947
0,4.946
0,4.946
0,4.946
0,4.946
0,4.946
0,4.945
0,4.945
0,4.945
0,4.945
0,4.944
0,4.944
0,4.944
0,4.944
0,4.943
0,4.942
0,4.941
0,4.941
0,4.94
0,4.94
0,4.938
0,4.938
0,4.938
0,4.938
0,4.938
0,4.937
0,4.937
0,4.937
0,4.937
0,4.936
0,4.935
0,4.935
0,4.935
0,4.934
0,4.934
0,4.934
0,4.934
0,4.934
0,4.933
0,4.933
0,4.933
0,4.933
0,4.932
0,4.932
0,4.932
0,4.932
0,4.932
0,4.931
0,4.93
0,4.93
0,4.929
0,4.929
0,4.929
0,4.928
0,4.928
0,4.927
0,4.927
0,4.927
0,4.927
0,4.926
0,4.926
0,4.926
0,4.926
0,4.926
0,4.926
0,4.926
0,4.926
0,4.926
0,4.925
0,4.925
0,4.924
0,4.924
0,4.924
0,4.924
0,4.923
0,4.922
0,4.922
0,4.922
0,4.921
0,4.921
0,4.921
0,4.921
0,4.92
0,4.919
0,4.918
0,4.918
0,4.918
0,4.917
0,4.916
0,4.916
0,4.916
0,4.916
0,4.915
0,4.915
0,4.915
0,4.915
0,4.915
0,4.914
0,4.914
0,4.913
0,4.913
0,4.913
0,4.912
0,4.912
0,4.912
0,4.912
0,4.912
0,4.912
0,4.912
0,4.911
0,4.911
0,4.911
0,4.911
0,4.911
0,4.91
0,4.91
0,4.91
0,4.91
0,4.91
0,4.91
0,4.91
0,4.909
0,4.909
0,4.907
0,4.907
0,4.906
0,4.906
0,4.906
0,4.905
0,4.905
0,4.905
0,4.905
0,4.904
0,4.904
0,4.904
0,4.903
0,4.903
0,4.903
0,4.903
0,4.902
0,4.902
0,4.902
0,4.902
0,4.902
1,4.901
0,4.901
0,4.901
0,4.9
0,4.9
0,4.9
0,4.898
0,4.898
0,4.898
0,4.897
0,4.897
0,4.897
0,4.896
0,4.896
0,4.896
0,4.896
0,4.894
0,4.894
0,4.893
0,4.893
0,4.893
0,4.893
0,4.893
0,4.892
0,4.892
0,4.892
0,4.891
0,4.891
0,4.891
0,4.89
0,4.89
0,4.89
0,4.889
0,4.889
0,4.889
0,4.888
0,4.888
0,4.888
0,4.888
0,4.888
0,4.888
0,4.887
0,4.887
0,4.887
0,4.887
0,4.887
0,4.887
0,4.887
0,4.886
0,4.886
0,4.886
0,4.886
0,4.886
0,4.886
0,4.886
0,4.885
0,4.885
0,4.884
0,4.883
